ID,Age,Location,Seniority-Book
203140,22,france,2003
203151,26,new zealand,2004
203188,23,france,2000
203212,39,switzerland,2002
203280,28,australia,2003
203299,38,australia,2000
203403,36,switzerland,2001
203418,14,australia,1999
203485,30,australia,2000
203567,32,italy,1997
203573,24,australia,1990
203625,36,france,1997
203770,48,australia,1990
203888,53,france,1999
203915,55,australia,1983
204134,40,australia,2004
204246,27,switzerland,2000
204251,37,australia,2000
204310,20,italy,1996
204387,33,italy,2003
204471,14,australia,2001
204503,34,australia,1998
204593,24,australia,2002
204625,23,switzerland,1998
204672,25,france,2002
204860,26,italy,2002
204900,23,australia,2000
204907,35,australia,2002
204931,23,france,1990
204959,45,australia,1999
204971,38,italy,1963
205058,13,new zealand,2000
205148,24,australia,1989
205153,11,australia,1998
205159,45,australia,1992
205231,29,australia,2001
205257,39,australia,1997
205291,26,australia,1996
205338,30,new zealand,2004
205396,32,new zealand,1990
205418,20,new zealand,2004
205448,22,italy,2001
205513,36,italy,1990
205601,30,australia,2003
205642,24,australia,2003
205649,50,new zealand,2001
205719,25,switzerland,1997
205790,35,italy,1999
205904,20,australia,1993
205929,18,italy,1994
205977,21,italy,2001
206003,28,australia,2000
206187,14,australia,1999
206274,15,australia,1996
206373,50,switzerland,2000
206431,50,australia,1997
206531,25,france,1999
206768,24,france,1999
206820,39,australia,1984
206865,22,france,1991
206888,16,france,1989
206979,22,new zealand,1990
207056,21,australia,1999
207084,23,france,1995
207165,24,france,1999
207199,25,australia,2004
207200,24,france,1999
207313,40,switzerland,2000
207393,31,france,2003
207431,35,australia,1997
207458,57,australia,1998
207652,36,switzerland,1996
207774,42,australia,2004
208033,39,france,2004
208181,35,australia,1990
208246,15,australia,1995
208393,35,australia,1980
208478,55,australia,2004
208643,71,australia,1987
208806,48,italy,1993
208872,42,australia,2000
208974,25,australia,1991
209081,31,new zealand,1996
209140,41,switzerland,2002
209193,37,australia,2003
209398,52,switzerland,1990
209440,29,australia,2002
209546,34,australia,2002
209569,33,australia,2004
209626,59,australia,2000
209721,40,australia,1998
209764,26,australia,2001
209838,29,italy,2002
209885,42,australia,1998
209891,20,australia,1995
209901,24,australia,1990
209987,15,australia,2002
210005,14,australia,1984
210019,29,australia,1999
210072,34,australia,1995
210095,30,australia,1986
210266,27,switzerland,1995
210282,26,italy,1995
210473,35,france,2003
210476,93,france,1990
210522,25,australia,1999
210586,19,australia,1995
210629,48,italy,1995
210642,32,australia,1994
210658,23,italy,1990
210666,18,switzerland,1985
210695,23,australia,2004
210766,34,france,1998
210855,46,switzerland,2002
210906,45,australia,2004
211057,28,france,2002
211066,36,france,1998
211074,43,australia,1998
211187,67,australia,1995
211249,29,australia,1990
211309,73,australia,1994
211312,51,australia,1993
211372,45,australia,2002
211412,68,australia,1990
211419,26,new zealand,1992
211432,42,italy,1990
211436,25,australia,1991
211478,51,new zealand,2004
211562,35,australia,2004
211610,50,france,2001
211694,60,australia,1998
211731,21,italy,1990
211826,29,australia,2000
211935,31,italy,1990
211942,31,switzerland,1996
211983,26,switzerland,1986
212132,34,australia,1996
212610,22,switzerland,2000
213090,35,italy,2002
213188,27,italy,2001
213348,26,france,2000
213386,44,italy,1990
213567,34,france,2001
213696,22,italy,1990
213709,43,new zealand,1989
213746,34,france,1990
213814,22,new zealand,1998
213900,37,switzerland,2000
214202,26,switzerland,1995
214331,31,france,1999
214393,49,new zealand,1996
214432,36,france,2000
214443,28,france,2003
214521,34,italy,2002
214610,33,switzerland,2000
214673,28,switzerland,2002
215004,57,switzerland,1988
215025,39,italy,2002
215103,49,new zealand,1999
215167,29,new zealand,1983
215204,51,new zealand,1998
215217,32,italy,1990
215237,23,switzerland,1996
215417,22,italy,1990
215438,22,italy,1993
215453,48,italy,2000
215471,33,new zealand,1994
215564,13,new zealand,1993
215605,30,italy,1995
215622,27,france,2003
215701,32,new zealand,1911
215749,33,italy,1998
215787,27,france,2002
215923,21,italy,2002
215942,24,france,2001
216143,17,switzerland,2003
216351,28,italy,1998
216401,30,france,1999
216645,32,switzerland,1990
216686,38,italy,2003
216734,57,new zealand,1999
216964,57,new zealand,1998
217537,22,new zealand,1999
217638,37,france,2002
217721,22,france,1999
217769,27,italy,1990
217929,21,new zealand,2004
218006,22,france,1997
218094,31,switzerland,2002
218164,27,france,2002
218290,14,new zealand,2000
218324,26,italy,1990
218342,20,france,2001
218429,26,switzerland,2002
218691,33,switzerland,2003
218745,50,new zealand,1999
218768,35,france,1998
218798,33,italy,2003
218910,38,france,1991
218945,20,switzerland,2002
219079,32,france,1982
219133,55,italy,2003
219317,27,france,1973
219386,29,switzerland,2001
219459,34,switzerland,1999
219769,36,france,1999
219935,25,france,2002
219973,47,italy,1990
220010,36,italy,1982
220172,26,italy,2001
220228,14,new zealand,1999
220248,20,france,2003
220302,25,italy,1989
220343,39,switzerland,1996
220518,26,new zealand,2001
220797,32,france,1991
220824,18,italy,1999
220861,41,new zealand,1989
220965,25,france,1999
221080,38,france,2003
221296,44,new zealand,2002
221433,42,new zealand,1993
221552,50,new zealand,1986
221627,18,italy,1990
222073,19,italy,1998
222223,46,new zealand,1997
222257,33,switzerland,1996
222289,21,new zealand,2002
222427,25,switzerland,2002
222539,22,switzerland,1990
222715,31,italy,1999
222897,25,new zealand,2000
222912,41,france,1998
223019,51,new zealand,2002
223386,27,france,2001
223612,21,france,1992
223780,35,italy,1993
224064,30,switzerland,2002
224086,34,italy,2002
224183,25,france,1988
224360,26,france,1999
224441,20,france,1980
224581,25,france,2001
224652,1,switzerland,1999
224860,40,switzerland,2002
224895,36,france,2001
224897,34,france,2000
224985,24,italy,1998
224994,60,italy,2003
225033,30,italy,2003
225111,37,switzerland,2002
225340,24,france,2002
225414,27,france,1999
225492,29,switzerland,2002
225551,24,france,2003
225572,20,new zealand,1990
225937,30,switzerland,1993
225940,41,new zealand,2002
225953,42,new zealand,1991
226184,20,france,2002
226254,23,switzerland,2000
226331,26,italy,1992
226419,31,italy,1990
226422,42,new zealand,2004
226485,56,france,2002
226548,32,new zealand,2001
226568,23,switzerland,2000
226621,41,new zealand,1999
226836,59,new zealand,2003
227383,26,france,2003
227544,31,france,2001
227928,20,switzerland,1998
228008,32,italy,1990
228080,23,switzerland,1997
228335,26,france,1994
228449,47,switzerland,2002
228557,26,switzerland,2001
228573,28,italy,1990
228599,45,switzerland,2002
228666,20,switzerland,1998
228855,19,italy,1990
228872,19,france,1973
228934,37,france,2003
229149,32,switzerland,2001
229180,19,switzerland,2002
229206,29,switzerland,1990
229309,36,switzerland,1999
229329,56,switzerland,1997
229357,28,italy,2001
229358,36,italy,1999
229382,25,switzerland,2002
229425,27,france,1987
229427,37,france,1999
229519,23,italy,1990
229526,39,italy,2002
229728,20,france,2001
229816,25,italy,2002
229817,21,italy,1993
229863,33,france,2002
229876,28,france,2001
229882,22,switzerland,1990
229899,26,italy,2003
229903,34,switzerland,2003
229936,29,italy,1990
230008,55,france,2002
230016,35,italy,1994
230156,27,italy,1997
230469,14,france,1996
230547,29,italy,2003
230553,55,new zealand,1990
230766,35,new zealand,1990
230847,56,italy,1990
230996,35,new zealand,1995
231115,26,italy,2003
231117,18,france,1965
231143,19,france,2003
231527,23,italy,1995
231754,11,new zealand,1990
231891,33,switzerland,2001
232474,35,italy,1988
232673,32,switzerland,2001
232836,42,new zealand,1985
232989,34,italy,2000
233174,25,italy,1998
233246,40,new zealand,1990
233298,53,france,2002
233397,33,switzerland,1995
233441,33,france,1988
233693,26,italy,1996
233714,23,france,2002
233858,39,switzerland,1993
233860,57,switzerland,2003
234299,28,italy,2002
234380,27,france,2002
234390,24,italy,1990
234423,53,france,1993
234461,26,france,1992
234530,28,italy,1996
234702,25,france,2003
234952,17,italy,1994
235078,27,new zealand,2000
235167,39,france,1990
235278,32,france,1990
235303,26,france,2000
235361,35,switzerland,2002
235462,32,italy,1987
235697,45,italy,1994
235737,34,new zealand,2000
235925,29,italy,1996
235937,25,switzerland,1989
236098,20,new zealand,1994
236457,58,new zealand,2001
236471,18,france,1999
236788,22,france,1999
236798,48,switzerland,2003
237070,29,switzerland,1992
237586,26,france,2001
237865,33,france,1985
238036,26,france,2002
238171,38,france,2001
238316,28,france,1984
238421,33,france,1999
238672,42,new zealand,1997
238710,28,italy,1990
238713,28,italy,2002
238906,36,italy,1997
238948,70,new zealand,1991
239226,39,italy,1986
239473,29,italy,1994
239528,32,france,1992
239529,38,switzerland,2002
239630,24,france,2000
239653,35,france,1990
239735,25,italy,1990
239736,20,france,2001
239762,23,switzerland,1974
240100,32,italy,1998
240206,31,france,1996
240494,19,italy,1990
240723,43,italy,2002
240737,29,italy,1990
240787,18,new zealand,1996
240846,40,italy,2003
240854,32,italy,1990
240909,43,new zealand,1995
241418,23,france,1999
241531,67,italy,2003
241562,51,new zealand,1994
241607,25,switzerland,2000
241897,25,switzerland,1977
241991,25,france,2002
242060,50,new zealand,1996
242304,33,switzerland,1995
242409,23,france,1989
242471,21,switzerland,2000
242513,26,switzerland,2001
242628,24,italy,2000
242654,30,new zealand,2002
242879,34,italy,2002
243091,24,italy,1991
243352,63,switzerland,1987
243731,27,italy,1992
243768,59,switzerland,2002
243805,21,italy,1990
243848,47,switzerland,2001
243930,43,france,1966
243961,40,new zealand,1990
243999,57,italy,1987
244066,32,new zealand,1997
244113,25,france,1971
244241,30,italy,2002
244304,18,france,1999
244333,53,switzerland,2000
244670,23,switzerland,2002
244961,24,switzerland,1983
244963,51,switzerland,2003
244964,32,switzerland,2002
244972,32,switzerland,1990
244980,37,switzerland,2003
244981,37,switzerland,2001
244989,37,switzerland,1992
245001,24,france,1991
245019,23,switzerland,1963
245224,36,france,1998
245307,49,new zealand,1960
245325,50,france,1990
245372,51,italy,1995
245456,37,france,1984
245877,28,france,1998
245893,19,switzerland,2002
245910,19,italy,1999
245922,38,italy,1990
245952,23,new zealand,2002
245998,22,italy,1994
246043,15,new zealand,1979
246205,28,italy,1990
246282,30,switzerland,1990
246368,38,france,2003
246582,24,italy,1989
246691,37,new zealand,2004
246783,47,switzerland,2002
246908,36,switzerland,1999
247273,49,new zealand,1999
247480,28,france,2000
247574,25,france,1997
247847,19,france,2002
247944,40,france,1999
248310,16,italy,1991
248509,21,france,2001
248529,20,france,1999
248530,20,france,1995
248757,54,switzerland,1995
248798,33,france,1996
248854,20,france,1999
248964,22,italy,2003
249030,23,switzerland,2002
249351,31,italy,1990
249446,22,italy,1995
249662,43,france,2002
249692,20,new zealand,1998
249729,35,italy,1990
250176,24,switzerland,1990
250309,23,new zealand,1995
250585,27,new zealand,1996
250666,60,switzerland,1984
250668,23,new zealand,1994
250746,26,france,1993
250782,18,switzerland,1996
250924,36,new zealand,1986
250988,33,france,1998
251048,35,italy,2004
251076,49,new zealand,2001
251200,56,switzerland,1999
251214,38,switzerland,2001
251342,27,italy,2003
251364,21,france,1972
251530,53,new zealand,2003
251575,28,italy,1997
251661,29,new zealand,1985
251682,33,switzerland,2001
251694,36,france,2002
251695,33,france,1991
251737,17,new zealand,1995
251782,25,france,1998
251797,39,new zealand,2002
251956,22,new zealand,1996
251997,19,france,2000
252063,57,new zealand,1991
252371,52,italy,1997
252405,24,france,2003
252884,33,switzerland,1998
253095,14,new zealand,2003
253274,17,france,1997
253670,25,italy,2002
253692,14,switzerland,2001
253852,27,france,1998
253858,27,france,1995
253865,22,switzerland,1997
253895,27,france,2002
253928,16,france,1990
254541,40,france,2000
254639,24,italy,1990
254648,2,france,1981
254651,32,france,1996
254703,43,switzerland,2001
255313,32,italy,1990
255333,33,new zealand,1997
255405,24,france,2002
255433,42,france,1988
255717,22,italy,1994
255846,21,france,2000
255907,50,italy,1997
255935,23,france,1971
256034,27,france,1994
256037,21,france,2001
256050,35,new zealand,1986
256089,54,switzerland,2003
256114,39,france,1990
256434,49,switzerland,2001
256757,28,switzerland,2002
256887,53,switzerland,1996
257033,31,switzerland,2002
257306,34,france,2002
257348,33,italy,2002
257358,14,new zealand,1999
257804,26,new zealand,1993
257824,25,italy,1990
258066,25,new zealand,1977
258088,30,france,1973
258180,30,switzerland,2001
258402,40,new zealand,1986
258642,39,italy,1990
258966,35,italy,2004
259155,25,france,1999
260059,44,italy,1990
260398,64,switzerland,2000
260438,57,switzerland,1990
260486,20,switzerland,1991
260652,31,new zealand,1998
260797,33,switzerland,2003
260883,23,italy,1997
260909,26,italy,2002
260991,21,switzerland,1992
261066,48,france,1986
261091,32,switzerland,1995
261105,50,switzerland,2002
261134,37,switzerland,1998
261235,15,new zealand,1990
261307,31,switzerland,1999
261579,26,france,1990
261641,52,italy,1994
261683,24,italy,2002
261712,21,france,2002
261713,25,italy,1990
261738,23,switzerland,2000
261760,0,italy,2002
261800,24,italy,1989
261812,21,switzerland,2000
261858,48,new zealand,1994
261925,27,france,2003
261931,30,italy,1990
262107,33,italy,1990
262232,38,italy,1991
262252,46,switzerland,1986
262316,26,france,2001
262393,34,switzerland,2003
262402,35,new zealand,2000
262879,39,new zealand,1996
262896,21,italy,1993
263093,19,italy,1999
263126,48,france,2002
263203,17,new zealand,1998
263213,37,new zealand,2001
263214,37,new zealand,2004
263250,29,italy,1994
263328,39,france,2002
263339,57,new zealand,1990
263487,31,new zealand,1996
263585,36,france,2003
263752,27,france,2002
263802,33,france,1995
263906,21,new zealand,1989
263926,18,france,2001
263959,27,france,1988
264091,28,france,1999
264111,30,italy,2002
